workplace,doctor_id
Clinic A,31439
University Hospital,53462
Clinic A,35891
University Hospital,74397
Clinic A,97963
Emergency Center,91075
Emergency Center,62955
Main Hospital,88488
Clinic B,32758
Clinic A,93302
Rural Health Unit,5760
Private Practice,30186
University Hospital,91018
Emergency Center,35721
Rural Health Unit,83852
Emergency Center,89185
University Hospital,98130
Rural Health Unit,13999
Clinic B,48327
University Hospital,30362
Private Practice,26321
Clinic A,5344
Clinic A,22282
Private Practice,28742
Private Practice,38751
Main Hospital,61994
Private Practice,12616
Private Practice,4210
University Hospital,32997
Rural Health Unit,93865
Emergency Center,77013
Main Hospital,83130
University Hospital,3729
University Hospital,57129
Emergency Center,23765
Clinic B,71062
University Hospital,69087
Main Hospital,87981
Rural Health Unit,16577
Emergency Center,54565
Clinic A,40531
Clinic B,12023
Emergency Center,63820
Main Hospital,34833
University Hospital,2815
Main Hospital,54890
Private Practice,82224
Rural Health Unit,62570
University Hospital,49706
Rural Health Unit,81170
Rural Health Unit,42564
Emergency Center,8835
Clinic B,14481
Emergency Center,67269
Private Practice,97860
Private Practice,70946
Main Hospital,87281
Main Hospital,29899
Clinic A,84128
Rural Health Unit,45036
Clinic A,36798
University Hospital,92147
Rural Health Unit,26568
Private Practice,14785
Rural Health Unit,7460
Main Hospital,9804
Rural Health Unit,50750
Clinic A,20962
Private Practice,27108
Clinic A,77251
Emergency Center,48168
University Hospital,40373
Clinic B,97552
Emergency Center,3056
University Hospital,17712
University Hospital,9318
Emergency Center,41326
Clinic A,27991
Clinic A,31998
Private Practice,7093
Clinic B,95168
Clinic B,67706
University Hospital,76644
Rural Health Unit,24673
Private Practice,2753
Clinic B,95980
Emergency Center,84449
Private Practice,48399
Clinic B,86375
Main Hospital,6747
University Hospital,69421
Main Hospital,90513
University Hospital,75603
University Hospital,34552
Emergency Center,72100
Rural Health Unit,98879
Clinic A,54601
Rural Health Unit,70618
Clinic B,24678
Main Hospital,89440
Clinic B,49519
University Hospital,68082
Main Hospital,45924
Main Hospital,23055
Private Practice,45974
University Hospital,3000
Rural Health Unit,70003
Clinic B,14332
Main Hospital,85378
Rural Health Unit,86330
Clinic B,46554
Rural Health Unit,32871
Main Hospital,44297
Clinic A,97823
Emergency Center,81578
Private Practice,97647
University Hospital,16036
Emergency Center,22180
Private Practice,92575
Clinic B,54892
Private Practice,54986
Emergency Center,39768
Emergency Center,57648
Emergency Center,60708
Emergency Center,35470
University Hospital,27515
Clinic A,52677
Private Practice,37428
Clinic A,97527
Emergency Center,70769
Clinic A,19007
Clinic A,32136
University Hospital,88867
Emergency Center,10982
Rural Health Unit,52230
Clinic B,34083
Rural Health Unit,494
Emergency Center,43751
Clinic A,86444
Clinic B,64672
Rural Health Unit,64737
Private Practice,82432
Clinic A,1726
Clinic A,66466
Main Hospital,51807
Main Hospital,84463
Private Practice,68468
Main Hospital,75775
Clinic A,96420
Private Practice,38820
Emergency Center,16088
Private Practice,38832
Emergency Center,29214
Clinic A,23042
Main Hospital,89075
Clinic A,35268
Private Practice,31039
Rural Health Unit,50900
Emergency Center,30251
Rural Health Unit,22971
Emergency Center,17483
Rural Health Unit,5179
Private Practice,7174
University Hospital,35931
Emergency Center,23810
University Hospital,10212
Clinic A,28480
Emergency Center,15778
University Hospital,93484
Emergency Center,99641
University Hospital,43073
Rural Health Unit,38443
Emergency Center,92584
Emergency Center,63637
Clinic B,14159
Clinic A,58441
Clinic A,73378
Emergency Center,19089
University Hospital,92476
Main Hospital,59717
University Hospital,49641
Emergency Center,58284
Rural Health Unit,40725
Private Practice,59053
Clinic A,76455
Private Practice,66790
University Hospital,7961
Clinic B,37868
Emergency Center,68140
University Hospital,85521
University Hospital,1723
Clinic B,62097
Main Hospital,88762
Main Hospital,41106
University Hospital,80144
Emergency Center,27441
Private Practice,90123
Clinic B,1278
Main Hospital,46721
University Hospital,91605
Emergency Center,87619
Private Practice,47875
Main Hospital,59339
Clinic A,17219
Private Practice,65658
Private Practice,28776
University Hospital,39869
Rural Health Unit,25852
Rural Health Unit,94349
Rural Health Unit,77472
Clinic B,56893
Emergency Center,6338
University Hospital,10333
Main Hospital,99189
University Hospital,58069
University Hospital,80684
Main Hospital,13298
Clinic A,51548
Emergency Center,31931
Private Practice,7297
Private Practice,80714
Private Practice,37143
Private Practice,54468
Main Hospital,58633
Private Practice,7313
Private Practice,5914
University Hospital,13083
Rural Health Unit,83560
University Hospital,72643
Clinic B,59219
University Hospital,86668
Main Hospital,12909
Clinic B,98013
University Hospital,49527
Rural Health Unit,89208
Main Hospital,9853
Emergency Center,61549
Emergency Center,93503
University Hospital,33446
Emergency Center,77943
University Hospital,39485
Private Practice,84581
Clinic B,64370
Emergency Center,63347
Clinic B,69834
Rural Health Unit,74534
Clinic B,5624
Clinic B,27906
Clinic A,35118
Main Hospital,12805
Private Practice,75158
University Hospital,67500
Private Practice,68522
Clinic B,77317
Private Practice,60090
Rural Health Unit,70965
University Hospital,85459
Clinic B,46211
Main Hospital,52671
Private Practice,53898
Emergency Center,31765
University Hospital,83148
Clinic A,92472
University Hospital,95280
Main Hospital,58566
Private Practice,80864
Clinic B,69567
Rural Health Unit,52609
Private Practice,61658
University Hospital,75648
Main Hospital,84458
Clinic B,9307
Emergency Center,51028
Main Hospital,31795
Clinic A,65143
University Hospital,11318
Main Hospital,35629
Rural Health Unit,69107
Rural Health Unit,82376
Clinic B,40952
Clinic B,30632
Clinic A,52327
University Hospital,61845
Clinic B,35226
Clinic B,88129
Rural Health Unit,48132
Clinic B,76206
Main Hospital,77392
Private Practice,6492
Main Hospital,75168
University Hospital,99258
Clinic A,98333
University Hospital,95836
Private Practice,10424
Clinic A,85448
Private Practice,40636
Emergency Center,76066
Clinic B,12676
Rural Health Unit,62980
Clinic A,10848
Clinic B,88556
Rural Health Unit,17000
Private Practice,96264
Clinic A,62986
Emergency Center,28694
Clinic A,73625
Rural Health Unit,34799
University Hospital,26665
Rural Health Unit,77144
Main Hospital,1475
Clinic B,19967
Main Hospital,41370
Clinic A,51190
University Hospital,9241
Rural Health Unit,26549
Clinic A,18655
Rural Health Unit,67956
Emergency Center,93323
Rural Health Unit,87575
Emergency Center,36974
Rural Health Unit,38034
Emergency Center,64928
Clinic A,53651
Private Practice,88138
Emergency Center,24654
Private Practice,83312
Private Practice,38881
Clinic A,12199
Clinic A,36185
University Hospital,1651
Private Practice,6247
Rural Health Unit,8609
Clinic B,28691
Main Hospital,54873
Private Practice,64930
Clinic B,74183
Rural Health Unit,30623
Rural Health Unit,72827
Main Hospital,90263
Main Hospital,94088
Clinic A,66176
Emergency Center,30913
Emergency Center,47717
Emergency Center,1254
Clinic B,5840
Emergency Center,5039
Private Practice,8290
Rural Health Unit,83019
University Hospital,31064
Clinic A,89837
Emergency Center,81834
Private Practice,12309
Private Practice,57296
Emergency Center,72218
Emergency Center,25178
Clinic B,65256
Clinic A,69398
University Hospital,94866
Rural Health Unit,72565
Emergency Center,41895
Main Hospital,36891
Clinic B,38660
Rural Health Unit,62496
Emergency Center,13782
Emergency Center,55142
Private Practice,36169
Clinic B,65042
University Hospital,75431
Private Practice,94847
Main Hospital,38024
Main Hospital,12635
University Hospital,78840
Private Practice,57053
Clinic B,75331
Rural Health Unit,49839
Emergency Center,82566
University Hospital,79838
Private Practice,13553
Rural Health Unit,55027
Clinic B,2324
Clinic B,82409
Clinic B,797
Clinic B,27815
Rural Health Unit,98031
Main Hospital,68097
Clinic B,59653
Private Practice,90085
University Hospital,77017
Emergency Center,57559
Emergency Center,12337
Rural Health Unit,95997
Private Practice,23318
Private Practice,54622
Clinic A,91940
Private Practice,90067
Private Practice,30266
University Hospital,68968
Rural Health Unit,24186
Clinic A,14034
University Hospital,6373
Clinic B,2172
Private Practice,21818
Private Practice,45897
Clinic A,35750
Clinic B,77212
University Hospital,66931
Main Hospital,3047
Private Practice,7811
Main Hospital,7860
Rural Health Unit,7206
Main Hospital,79318
Main Hospital,14526
Emergency Center,74189
Main Hospital,8575
University Hospital,61997
Main Hospital,25285
Private Practice,63442
Emergency Center,35407
Clinic B,9576
Clinic A,58000
Private Practice,60540
Clinic B,22615
Clinic B,45732
Clinic A,61198
Main Hospital,50349
Main Hospital,41630
University Hospital,13035
Main Hospital,97687
Main Hospital,12553
University Hospital,24721
Private Practice,75212
Rural Health Unit,59488
Clinic A,3057
University Hospital,64561
Private Practice,87285
Main Hospital,7538
Private Practice,39164
Main Hospital,43407
Main Hospital,43814
Rural Health Unit,47628
University Hospital,34514
Clinic A,35158
Emergency Center,65324
Private Practice,29404
Rural Health Unit,16294
Private Practice,69236
University Hospital,98872
Rural Health Unit,46945
Clinic A,63466
Main Hospital,10732
Private Practice,22745
Clinic A,93356
Clinic B,56789
Clinic B,57176
Emergency Center,58758
Private Practice,45435
Main Hospital,29898
Private Practice,55743
Emergency Center,68920
Clinic B,55175
Rural Health Unit,7251
Emergency Center,62739
Private Practice,25850
Private Practice,68411
Rural Health Unit,59861
Rural Health Unit,41084
Clinic B,55588
Clinic B,72554
Clinic A,17326
Rural Health Unit,17487
Main Hospital,70117
Clinic B,2919
Rural Health Unit,10398
Main Hospital,17623
Emergency Center,57182
Emergency Center,84480
Clinic B,39242
Main Hospital,79714
Clinic B,42140
Rural Health Unit,91157
Clinic B,91916
Clinic A,23127
Emergency Center,47965
Main Hospital,37666
Emergency Center,63084
Clinic A,75011
University Hospital,20620
Emergency Center,71231
Clinic A,37570
Private Practice,35663
Emergency Center,93057
Main Hospital,11559
Clinic A,18483
University Hospital,63160
Rural Health Unit,44636
Emergency Center,24038
Clinic A,30451
University Hospital,78899
Private Practice,99690
Main Hospital,73671
Emergency Center,6031
Private Practice,62395
Clinic B,47985
Main Hospital,12270
Main Hospital,47282
Main Hospital,70625
Main Hospital,88094
University Hospital,7255
Private Practice,82601
Clinic B,82736
Rural Health Unit,35840
Emergency Center,55548
Main Hospital,30940
Emergency Center,43295
Clinic A,9386
Private Practice,94152
Private Practice,18647
Main Hospital,78970
Main Hospital,77159
Private Practice,23095
Emergency Center,45813
Clinic B,84670
Clinic A,26764
Private Practice,90394
Clinic B,25676
Emergency Center,55064
University Hospital,4577
Main Hospital,11383
University Hospital,51834
Private Practice,99906
Rural Health Unit,30541
Emergency Center,16787
Emergency Center,16527
Emergency Center,82505
Emergency Center,2161
Rural Health Unit,77980
Private Practice,12925
Rural Health Unit,16870
Rural Health Unit,74525
Rural Health Unit,37995
Main Hospital,91332
University Hospital,26419
Clinic A,12810
Main Hospital,12208
Emergency Center,25149
Private Practice,2463
Rural Health Unit,54552
Rural Health Unit,26373
Emergency Center,27874
Main Hospital,1068
University Hospital,55171
University Hospital,19435
Clinic B,97900
Clinic B,54391
Private Practice,63196
Clinic B,60013
Emergency Center,4345
Main Hospital,17624
Private Practice,90986
Private Practice,25696
Main Hospital,76227
Clinic B,37549
University Hospital,52197
Rural Health Unit,50262
Clinic B,86191
Main Hospital,15590
Rural Health Unit,13352
Emergency Center,88139
Rural Health Unit,18561
Rural Health Unit,39597
Clinic B,47615
Private Practice,95419
Clinic A,31208
Clinic A,73784
University Hospital,53990
Main Hospital,87149
Emergency Center,82127
Private Practice,55971
Clinic A,90541
Clinic B,48182
Private Practice,91525
Emergency Center,93576
Main Hospital,87558
Private Practice,67071
Private Practice,10136
Clinic B,98010
Emergency Center,62294
Main Hospital,6223
Private Practice,63676
Emergency Center,47235
Private Practice,48561
Clinic A,73028
Clinic A,97757
Main Hospital,92541
Clinic A,55291
Main Hospital,62448
Private Practice,47621
University Hospital,64591
Clinic A,53325
Emergency Center,27126
Emergency Center,25375
Main Hospital,748
Rural Health Unit,65286
University Hospital,5682
Private Practice,79461
Clinic B,77559
Emergency Center,80377
University Hospital,24475
Rural Health Unit,44082
Rural Health Unit,94250
Emergency Center,56867
Main Hospital,93000
Main Hospital,32161
Clinic B,70004
Main Hospital,36354
Clinic B,54501
Rural Health Unit,42972
Private Practice,63795
Main Hospital,90559
Emergency Center,51499
Main Hospital,76611
Clinic A,79785
Rural Health Unit,14832
Private Practice,55237
Private Practice,86871
University Hospital,53965
Emergency Center,17758
Private Practice,19941
Rural Health Unit,68349
Rural Health Unit,35927
University Hospital,89884
Clinic A,17963
Private Practice,79964
University Hospital,94551
Clinic A,39507
Main Hospital,20985
Main Hospital,71317
Private Practice,40776
Clinic A,63325
Emergency Center,81770
Private Practice,2267
Main Hospital,32046
Emergency Center,87106
University Hospital,26459
Main Hospital,36845
Clinic A,73593
Private Practice,82129
Private Practice,49467
Clinic A,60860
Main Hospital,82038
Clinic A,72948
Private Practice,7327
Main Hospital,57075
Clinic B,58325
Rural Health Unit,82236
Rural Health Unit,36570
Main Hospital,31648
Emergency Center,76256
University Hospital,53884
Clinic A,75174
Rural Health Unit,57234
University Hospital,63246
Main Hospital,41096
Rural Health Unit,91783
Rural Health Unit,45158
Main Hospital,90970
Main Hospital,3975
Emergency Center,23820
University Hospital,12704
Rural Health Unit,7427
University Hospital,88112
Clinic A,86166
Main Hospital,54702
Rural Health Unit,51242
Clinic A,43413
Emergency Center,70889
Clinic B,39695
Rural Health Unit,8722
Rural Health Unit,58122
Private Practice,68601
Private Practice,53142
Emergency Center,32965
Clinic B,37034
Main Hospital,43381
Private Practice,35963
University Hospital,94505
University Hospital,41020
Clinic A,39122
Clinic B,57913
Rural Health Unit,66768
Rural Health Unit,93812
Clinic A,38812
Rural Health Unit,39128
Main Hospital,61878
University Hospital,60530
Clinic A,84926
Clinic B,7282
Main Hospital,69855
Main Hospital,47878
Clinic B,47947
Clinic A,53446
Rural Health Unit,70310
Emergency Center,86704
Clinic A,67817
Private Practice,17470
Clinic B,81796
University Hospital,33301
Clinic A,47047
Emergency Center,10855
Clinic A,32756
University Hospital,84173
Main Hospital,10755
