equipment_name,department_id
X-Ray Machine,6058
Anesthesia Machine,89125
Dialysis Machine,66346
Patient Monitor,3203
CT Scanner,99938
Dialysis Machine,12168
Patient Monitor,5729
Ultrasound,4322
X-Ray Machine,96150
Ventilator,31849
Ultrasound,319
Dialysis Machine,58660
CT Scanner,73347
Anesthesia Machine,38948
Infusion Pump,98656
Patient Monitor,32566
Surgical Light,71260
Patient Monitor,12151
Ultrasound,53052
Patient Monitor,19516
Ultrasound,33771
Ventilator,89682
Ventilator,53276
ECG Monitor,85354
Dialysis Machine,90840
Anesthesia Machine,35733
Defibrillator,50878
ECG Monitor,40102
MRI Scanner,74584
CT Scanner,42865
Ventilator,85667
Ventilator,1341
Infusion Pump,76459
Infusion Pump,49156
Dialysis Machine,86676
Dialysis Machine,19122
CT Scanner,73424
Infusion Pump,29695
Patient Monitor,92668
Dialysis Machine,88537
Anesthesia Machine,64479
Dialysis Machine,65725
ECG Monitor,43214
Infusion Pump,42670
Surgical Light,48737
Ventilator,88735
Anesthesia Machine,8795
Patient Monitor,62780
CT Scanner,34598
Ultrasound,61196
Infusion Pump,33470
CT Scanner,33186
CT Scanner,11505
Defibrillator,59757
X-Ray Machine,32710
ECG Monitor,12148
CT Scanner,86166
CT Scanner,82227
X-Ray Machine,71739
ECG Monitor,82039
CT Scanner,93005
Patient Monitor,53838
X-Ray Machine,90680
Infusion Pump,26798
X-Ray Machine,5315
Ultrasound,19805
Dialysis Machine,45819
Anesthesia Machine,53271
MRI Scanner,23617
ECG Monitor,14819
Defibrillator,25393
Anesthesia Machine,63436
Dialysis Machine,5262
X-Ray Machine,20072
Infusion Pump,77027
Ventilator,26367
Defibrillator,31353
Infusion Pump,10837
Patient Monitor,32625
Anesthesia Machine,53901
MRI Scanner,29053
ECG Monitor,46635
Ultrasound,99986
CT Scanner,43484
MRI Scanner,18198
Ultrasound,62006
Dialysis Machine,41167
Anesthesia Machine,55871
Ventilator,9305
Defibrillator,11968
Surgical Light,26556
Ventilator,75281
Anesthesia Machine,48572
Anesthesia Machine,76383
Ventilator,38902
Infusion Pump,69207
Surgical Light,23152
Anesthesia Machine,43821
Patient Monitor,18701
Dialysis Machine,85517
Dialysis Machine,71352
Infusion Pump,12914
Infusion Pump,51295
ECG Monitor,26618
Surgical Light,92886
X-Ray Machine,91823
ECG Monitor,36937
X-Ray Machine,30577
ECG Monitor,84772
Ultrasound,1405
Infusion Pump,24108
Ventilator,89123
ECG Monitor,97628
MRI Scanner,49035
X-Ray Machine,49622
Ventilator,46478
ECG Monitor,31031
Infusion Pump,91939
X-Ray Machine,94517
Surgical Light,49600
X-Ray Machine,94040
Patient Monitor,49255
Dialysis Machine,78926
ECG Monitor,45925
X-Ray Machine,43784
X-Ray Machine,2812
Patient Monitor,75569
Patient Monitor,61469
Anesthesia Machine,85531
X-Ray Machine,86722
X-Ray Machine,16865
Ultrasound,57161
CT Scanner,3458
MRI Scanner,77022
Ventilator,457
Surgical Light,6417
X-Ray Machine,90478
Infusion Pump,45183
ECG Monitor,64980
Ventilator,60836
X-Ray Machine,13180
Ultrasound,84866
Dialysis Machine,3692
Patient Monitor,41672
MRI Scanner,73784
Anesthesia Machine,4839
Ventilator,31478
Ventilator,95762
X-Ray Machine,5883
Ventilator,55629
Infusion Pump,68805
Dialysis Machine,70954
X-Ray Machine,14811
Dialysis Machine,58887
ECG Monitor,31294
CT Scanner,88879
MRI Scanner,70391
Defibrillator,77365
Infusion Pump,18952
X-Ray Machine,8071
Infusion Pump,16133
Ventilator,14671
X-Ray Machine,76712
MRI Scanner,31322
Patient Monitor,32154
Dialysis Machine,5191
Dialysis Machine,67580
Ventilator,43178
Anesthesia Machine,22500
Patient Monitor,36276
ECG Monitor,66083
Infusion Pump,20662
ECG Monitor,25816
Surgical Light,30245
Anesthesia Machine,18015
X-Ray Machine,60304
Surgical Light,74404
Patient Monitor,84432
Infusion Pump,90796
Ventilator,10338
Patient Monitor,16454
CT Scanner,41846
Patient Monitor,91182
Infusion Pump,64874
MRI Scanner,60218
X-Ray Machine,67576
Anesthesia Machine,54749
Dialysis Machine,75578
CT Scanner,60373
ECG Monitor,2172
MRI Scanner,29862
Defibrillator,13913
Surgical Light,19124
Ultrasound,81557
Infusion Pump,19694
Ventilator,9306
CT Scanner,54481
Ventilator,28066
MRI Scanner,58759
Surgical Light,83120
Anesthesia Machine,93931
Ultrasound,60038
Surgical Light,12125
Dialysis Machine,50377
Ultrasound,37202
ECG Monitor,16179
Ultrasound,51037
MRI Scanner,32762
CT Scanner,10926
Dialysis Machine,36201
Infusion Pump,81818
Anesthesia Machine,6499
Anesthesia Machine,6746
CT Scanner,14202
Dialysis Machine,9772
Defibrillator,59
Ultrasound,13984
Infusion Pump,50196
Ventilator,57163
Surgical Light,44010
Surgical Light,88357
Dialysis Machine,95789
MRI Scanner,78286
Anesthesia Machine,99485
Ventilator,84776
Defibrillator,62055
X-Ray Machine,23288
Patient Monitor,11225
Defibrillator,13453
Ventilator,79639
Defibrillator,14438
Ventilator,28363
MRI Scanner,52005
ECG Monitor,15859
Ventilator,20163
Ventilator,4001
ECG Monitor,6768
Infusion Pump,91991
Dialysis Machine,67304
CT Scanner,81820
Ultrasound,71101
Patient Monitor,78624
Infusion Pump,59908
Patient Monitor,40916
Defibrillator,25085
Infusion Pump,3334
ECG Monitor,67814
X-Ray Machine,47094
Patient Monitor,30909
Defibrillator,1621
Patient Monitor,33003
Defibrillator,10705
X-Ray Machine,41043
Surgical Light,70372
Surgical Light,58744
CT Scanner,17644
X-Ray Machine,86653
Ultrasound,92547
ECG Monitor,6790
Infusion Pump,5205
Dialysis Machine,38287
Ventilator,91613
CT Scanner,90167
Surgical Light,18031
Defibrillator,45397
CT Scanner,69710
MRI Scanner,63621
Defibrillator,41820
Anesthesia Machine,13552
ECG Monitor,75570
Defibrillator,87899
X-Ray Machine,55899
Dialysis Machine,5207
Infusion Pump,46174
Patient Monitor,80503
Surgical Light,9276
X-Ray Machine,77748
Ultrasound,41779
X-Ray Machine,94360
Defibrillator,85910
ECG Monitor,73215
Dialysis Machine,86326
Infusion Pump,52363
MRI Scanner,66134
ECG Monitor,9265
Surgical Light,42644
ECG Monitor,33712
Infusion Pump,36425
Dialysis Machine,43622
Patient Monitor,92796
Infusion Pump,46008
Ultrasound,27285
MRI Scanner,13041
MRI Scanner,40451
X-Ray Machine,56215
ECG Monitor,96224
ECG Monitor,3989
Anesthesia Machine,65093
Anesthesia Machine,17604
Infusion Pump,61095
CT Scanner,28374
Anesthesia Machine,10509
Anesthesia Machine,81538
ECG Monitor,9254
Defibrillator,76197
X-Ray Machine,28502
Infusion Pump,26980
Patient Monitor,66043
Anesthesia Machine,95945
Ultrasound,3506
MRI Scanner,2452
CT Scanner,48788
ECG Monitor,8876
Infusion Pump,92592
CT Scanner,58686
Surgical Light,55398
Patient Monitor,69855
Ventilator,36903
Surgical Light,1408
Infusion Pump,24603
Surgical Light,94927
Defibrillator,13693
ECG Monitor,38565
Anesthesia Machine,82445
Anesthesia Machine,30724
Infusion Pump,59665
Patient Monitor,94470
CT Scanner,16764
Ventilator,98962
Dialysis Machine,64110
Patient Monitor,78631
Surgical Light,93757
MRI Scanner,62406
ECG Monitor,65549
X-Ray Machine,16881
Surgical Light,69865
MRI Scanner,84308
X-Ray Machine,62462
Ventilator,15323
Infusion Pump,96896
Patient Monitor,36772
X-Ray Machine,65356
Ventilator,95409
X-Ray Machine,14017
MRI Scanner,66846
ECG Monitor,31250
Ventilator,40064
Defibrillator,76484
Anesthesia Machine,73864
Ventilator,29871
MRI Scanner,1105
ECG Monitor,83215
ECG Monitor,73259
Dialysis Machine,47060
Anesthesia Machine,41891
CT Scanner,59005
Dialysis Machine,59773
Ultrasound,77046
Anesthesia Machine,99914
X-Ray Machine,18328
CT Scanner,99103
Surgical Light,8919
X-Ray Machine,13847
Dialysis Machine,70440
Ventilator,90971
Ventilator,63370
Anesthesia Machine,35837
ECG Monitor,38318
ECG Monitor,73787
Anesthesia Machine,15070
Patient Monitor,61105
Patient Monitor,42768
Ventilator,86456
CT Scanner,3820
Dialysis Machine,49310
Surgical Light,63292
Ventilator,89039
X-Ray Machine,7477
MRI Scanner,57974
X-Ray Machine,75158
Dialysis Machine,21082
ECG Monitor,69126
Ventilator,37802
Infusion Pump,34640
Defibrillator,48130
Ventilator,2827
X-Ray Machine,35495
CT Scanner,89473
Ultrasound,90285
X-Ray Machine,41314
Dialysis Machine,9573
Ultrasound,8711
Ultrasound,18023
Dialysis Machine,13429
Surgical Light,26725
Patient Monitor,23138
Dialysis Machine,55552
Dialysis Machine,47911
Patient Monitor,17837
Dialysis Machine,53655
Patient Monitor,81418
CT Scanner,96280
Defibrillator,11176
Infusion Pump,27479
CT Scanner,52622
CT Scanner,48332
X-Ray Machine,80221
MRI Scanner,25100
Infusion Pump,48554
Ventilator,7335
ECG Monitor,66582
Patient Monitor,41438
Ventilator,66647
X-Ray Machine,59121
Infusion Pump,38625
Surgical Light,92241
Dialysis Machine,33175
Ventilator,34674
X-Ray Machine,55985
Patient Monitor,1141
ECG Monitor,51140
MRI Scanner,97218
Patient Monitor,27248
CT Scanner,73724
Ultrasound,49786
X-Ray Machine,15896
Patient Monitor,20599
X-Ray Machine,95831
Patient Monitor,12134
Ultrasound,18525
ECG Monitor,73880
X-Ray Machine,87612
Ultrasound,16302
X-Ray Machine,48723
CT Scanner,90773
Defibrillator,83181
Patient Monitor,35053
CT Scanner,46856
CT Scanner,77533
MRI Scanner,34414
Infusion Pump,98101
Defibrillator,96081
MRI Scanner,95045
Ultrasound,37735
CT Scanner,69348
MRI Scanner,36681
Anesthesia Machine,27350
Dialysis Machine,13416
Surgical Light,3984
MRI Scanner,51044
Infusion Pump,21413
CT Scanner,16091
ECG Monitor,92713
MRI Scanner,21225
CT Scanner,38266
ECG Monitor,68929
Anesthesia Machine,64273
MRI Scanner,81913
CT Scanner,28445
CT Scanner,17457
Surgical Light,54818
Ultrasound,15688
Surgical Light,185
Ultrasound,8875
X-Ray Machine,32949
Anesthesia Machine,50155
Ventilator,46723
MRI Scanner,46674
CT Scanner,73325
X-Ray Machine,29095
Patient Monitor,62430
ECG Monitor,58889
Surgical Light,62434
Ventilator,40808
Ventilator,20959
X-Ray Machine,91320
Dialysis Machine,71317
Patient Monitor,61875
Surgical Light,85879
Ultrasound,68478
Dialysis Machine,42382
Surgical Light,17223
CT Scanner,81353
CT Scanner,15071
Surgical Light,81402
MRI Scanner,1803
Dialysis Machine,56878
Ultrasound,60929
Patient Monitor,6170
Ultrasound,55469
ECG Monitor,63516
X-Ray Machine,44313
Dialysis Machine,98704
MRI Scanner,57375
Patient Monitor,81530
CT Scanner,23328
Ultrasound,70802
Dialysis Machine,17607
Patient Monitor,85367
Infusion Pump,42461
Ventilator,13899
Patient Monitor,75234
Surgical Light,98586
X-Ray Machine,57883
Infusion Pump,54980
Anesthesia Machine,47173
CT Scanner,81342
X-Ray Machine,84623
Ventilator,56202
Defibrillator,81895
Defibrillator,80104
Ultrasound,6866
Dialysis Machine,27887
Ultrasound,46710
Defibrillator,32354
CT Scanner,57723
Ventilator,82348
CT Scanner,8948
Infusion Pump,76009
CT Scanner,18292
Dialysis Machine,65053
X-Ray Machine,63408
Infusion Pump,636
Ventilator,76936
Patient Monitor,92489
ECG Monitor,50903
Dialysis Machine,70733
Patient Monitor,70476
MRI Scanner,6052
CT Scanner,9591
Ventilator,24778
Infusion Pump,89083
CT Scanner,57827
Defibrillator,55861
ECG Monitor,49457
Infusion Pump,32443
Surgical Light,96109
Patient Monitor,63989
ECG Monitor,73376
Anesthesia Machine,83483
Infusion Pump,60087
Ultrasound,62653
Dialysis Machine,42602
Defibrillator,56240
ECG Monitor,99655
Defibrillator,35920
Ultrasound,30653
CT Scanner,96208
Infusion Pump,22691
Anesthesia Machine,89921
Ventilator,21106
X-Ray Machine,75529
MRI Scanner,41162
Anesthesia Machine,91576
Infusion Pump,91231
Anesthesia Machine,67037
CT Scanner,63304
Defibrillator,14478
Infusion Pump,38889
Dialysis Machine,30234
Anesthesia Machine,89865
Anesthesia Machine,52516
CT Scanner,48816
CT Scanner,32991
X-Ray Machine,46240
Defibrillator,96651
Defibrillator,40743
Patient Monitor,64357
Surgical Light,81684
CT Scanner,17610
Patient Monitor,18820
X-Ray Machine,18578
CT Scanner,90038
Ventilator,54284
Ultrasound,61264
Ventilator,89859
Ultrasound,62777
Surgical Light,26498
Defibrillator,11497
CT Scanner,71301
Ultrasound,2597
Defibrillator,66625
Patient Monitor,32976
Infusion Pump,68559
ECG Monitor,91295
Patient Monitor,51471
Surgical Light,25278
Surgical Light,45408
ECG Monitor,9549
Anesthesia Machine,85218
Defibrillator,86079
Ventilator,55602
Infusion Pump,26651
Anesthesia Machine,97589
Surgical Light,8951
Defibrillator,89458
Infusion Pump,80573
Dialysis Machine,56644
ECG Monitor,40176
X-Ray Machine,77582
Infusion Pump,70343
CT Scanner,47433
CT Scanner,25066
ECG Monitor,79456
Infusion Pump,85849
Infusion Pump,7618
Ultrasound,16673
Anesthesia Machine,59532
X-Ray Machine,47884
MRI Scanner,35915
CT Scanner,94781
Patient Monitor,19726
MRI Scanner,55708
CT Scanner,78856
Infusion Pump,20402
Anesthesia Machine,50234
MRI Scanner,70577
X-Ray Machine,78027
Defibrillator,35868
Surgical Light,69365
Anesthesia Machine,6457
Ventilator,99610
X-Ray Machine,24129
ECG Monitor,74056
Surgical Light,34733
Surgical Light,26504
CT Scanner,73041
CT Scanner,92091
Anesthesia Machine,62221
Dialysis Machine,44977
Infusion Pump,57353
Infusion Pump,29522
Ultrasound,13990
ECG Monitor,51070
Anesthesia Machine,89566
Infusion Pump,75641
Infusion Pump,60643
Dialysis Machine,84104
ECG Monitor,83438
Dialysis Machine,20656
Ventilator,80351
Dialysis Machine,58518
Dialysis Machine,74051
MRI Scanner,5688
MRI Scanner,14371
Defibrillator,31774
CT Scanner,87550
Defibrillator,11046
Infusion Pump,23235
Ventilator,88208
Defibrillator,51625
Infusion Pump,38024
Infusion Pump,73849
MRI Scanner,20487
MRI Scanner,19693
X-Ray Machine,65565
Dialysis Machine,66664
Anesthesia Machine,87641
ECG Monitor,28612
Patient Monitor,28579
X-Ray Machine,5686
Infusion Pump,18417
Defibrillator,62369
X-Ray Machine,48454
ECG Monitor,21718
Patient Monitor,55201
Defibrillator,37623
Infusion Pump,87838
CT Scanner,8527
Surgical Light,96317
Anesthesia Machine,40974
Infusion Pump,8910
Anesthesia Machine,95563
Dialysis Machine,50673
Anesthesia Machine,42887
Dialysis Machine,83960
Surgical Light,41258
Infusion Pump,96569
Infusion Pump,18307
Dialysis Machine,24118
X-Ray Machine,34808
Dialysis Machine,83086
MRI Scanner,17099
Defibrillator,5907
ECG Monitor,56314
Infusion Pump,81110
Surgical Light,63791
Defibrillator,18709
Surgical Light,47409
Anesthesia Machine,79444
Ventilator,48402
ECG Monitor,87431
Ventilator,73006
MRI Scanner,56690
MRI Scanner,7134
Surgical Light,86018
MRI Scanner,90051
X-Ray Machine,52329
Ventilator,90155
Ventilator,638
Patient Monitor,53539
Surgical Light,46659
MRI Scanner,23693
Anesthesia Machine,62485
Ventilator,98406
Defibrillator,18710
CT Scanner,63942
Defibrillator,70817
Ventilator,95375
Ventilator,88076
Defibrillator,56416
Ventilator,46325
MRI Scanner,97471
Anesthesia Machine,49601
Ultrasound,50608
Ultrasound,22204
Ultrasound,2491
Anesthesia Machine,68175
ECG Monitor,54668
Surgical Light,35792
CT Scanner,91147
Patient Monitor,71362
CT Scanner,97150
ECG Monitor,76757
CT Scanner,26671
Ventilator,32466
X-Ray Machine,11935
MRI Scanner,10063
Dialysis Machine,48111
Ventilator,20091
MRI Scanner,19910
Infusion Pump,51770
Anesthesia Machine,77810
Defibrillator,63574
Surgical Light,71993
Dialysis Machine,4582
Defibrillator,79219
ECG Monitor,59834
MRI Scanner,91421
Patient Monitor,90473
Infusion Pump,98131
Surgical Light,27861
MRI Scanner,31255
Ventilator,14907
Defibrillator,94212
Surgical Light,15108
Defibrillator,93786
Ventilator,63259
Surgical Light,33359
CT Scanner,86086
Infusion Pump,26490
CT Scanner,23425
Patient Monitor,87302
Anesthesia Machine,93085
Ultrasound,9971
Ventilator,96472
Infusion Pump,50381
Dialysis Machine,5627
Anesthesia Machine,12940
Ventilator,95098
X-Ray Machine,28194
Surgical Light,3482
ECG Monitor,66261
Ventilator,61378
Defibrillator,925
Ultrasound,24746
Infusion Pump,22188
Anesthesia Machine,2063
CT Scanner,75153
Dialysis Machine,44303
Ultrasound,1563
ECG Monitor,68407
ECG Monitor,44920
MRI Scanner,41907
ECG Monitor,41931
Surgical Light,64145
Defibrillator,65086
Ultrasound,79950
Surgical Light,73286
Patient Monitor,35730
CT Scanner,30447
Patient Monitor,11037
Surgical Light,59580
CT Scanner,18028
Surgical Light,15440
Ventilator,47317
ECG Monitor,55991
CT Scanner,9567
Surgical Light,3862
Dialysis Machine,41261
Infusion Pump,83628
Defibrillator,94242
Ultrasound,51495
Ventilator,57662
CT Scanner,53154
Anesthesia Machine,33373
ECG Monitor,79189
Dialysis Machine,71175
ECG Monitor,68316
Defibrillator,13080
Anesthesia Machine,65516
Dialysis Machine,9335
Ventilator,73989
Ultrasound,5113
Defibrillator,58962
Defibrillator,63330
ECG Monitor,87225
Surgical Light,92270
Dialysis Machine,66165
Infusion Pump,17823
Anesthesia Machine,7775
Dialysis Machine,84453
X-Ray Machine,73928
MRI Scanner,47285
Anesthesia Machine,22465
Patient Monitor,82394
Dialysis Machine,91754
X-Ray Machine,75409
Surgical Light,25617
Infusion Pump,50347
Ultrasound,17736
Anesthesia Machine,30476
Patient Monitor,45456
Infusion Pump,72492
ECG Monitor,53118
Anesthesia Machine,43711
Dialysis Machine,82676
Surgical Light,55591
Defibrillator,7746
Surgical Light,12041
Patient Monitor,33479
Anesthesia Machine,52579
MRI Scanner,23848
Dialysis Machine,4214
Ultrasound,47588
Ventilator,38075
Infusion Pump,61235
X-Ray Machine,38407
Ultrasound,37856
X-Ray Machine,69661
Patient Monitor,39355
Anesthesia Machine,21157
ECG Monitor,35797
Defibrillator,86589
Defibrillator,78149
Ventilator,57793
CT Scanner,81496
Anesthesia Machine,84560
Ultrasound,275
Defibrillator,15627
ECG Monitor,69341
ECG Monitor,90094
Anesthesia Machine,73099
X-Ray Machine,25764
ECG Monitor,12031
Anesthesia Machine,62704
Surgical Light,97619
Ultrasound,54494
Defibrillator,97444
Ultrasound,3471
CT Scanner,31764
X-Ray Machine,19272
Ultrasound,91757
MRI Scanner,55671
Ultrasound,45874
ECG Monitor,21586
Infusion Pump,215
Infusion Pump,21634
Dialysis Machine,67035
Defibrillator,7874
Defibrillator,97980
Anesthesia Machine,48749
MRI Scanner,99989
Ultrasound,98625
X-Ray Machine,4249
ECG Monitor,36472
X-Ray Machine,1814
MRI Scanner,32334
ECG Monitor,46394
ECG Monitor,92357
Anesthesia Machine,35816
Dialysis Machine,91426
X-Ray Machine,30097
Anesthesia Machine,62634
MRI Scanner,70076
Patient Monitor,2079
Infusion Pump,79330
MRI Scanner,582
MRI Scanner,30983
CT Scanner,17480
Ventilator,82925
Surgical Light,55775
ECG Monitor,46822
CT Scanner,63723
Defibrillator,11412
Ventilator,16977
Anesthesia Machine,49766
Anesthesia Machine,3059
CT Scanner,7980
Defibrillator,82995
Patient Monitor,31510
X-Ray Machine,84005
Ultrasound,77425
CT Scanner,54703
Surgical Light,63680
Patient Monitor,95256
Dialysis Machine,22342
CT Scanner,38068
Dialysis Machine,83915
Anesthesia Machine,42548
Surgical Light,98502
Dialysis Machine,89869
ECG Monitor,81811
Infusion Pump,76651
CT Scanner,7893
Ultrasound,4986
Surgical Light,34370
CT Scanner,10767
Ventilator,73955
Ventilator,71218
Surgical Light,88567
Patient Monitor,32460
Defibrillator,54687
Patient Monitor,56935
Patient Monitor,66993
Ultrasound,32252
Defibrillator,9037
Ultrasound,65015
X-Ray Machine,23535
CT Scanner,86377
X-Ray Machine,93309
Ultrasound,50409
ECG Monitor,88784
Infusion Pump,38256
Defibrillator,39500
ECG Monitor,56345
Surgical Light,82635
MRI Scanner,61764
Infusion Pump,20754
Dialysis Machine,54460
Ventilator,60788
Patient Monitor,59787
CT Scanner,39163
Ventilator,32793
Dialysis Machine,91201
Defibrillator,96872
Infusion Pump,50045
Anesthesia Machine,26925
Ultrasound,95890
ECG Monitor,24719
X-Ray Machine,97675
Ventilator,41274
Infusion Pump,18776
Patient Monitor,18168
Ventilator,36889
ECG Monitor,97825
MRI Scanner,57275
Anesthesia Machine,73726
Surgical Light,59397
MRI Scanner,22841
Patient Monitor,74289
Anesthesia Machine,21984
MRI Scanner,47346
Patient Monitor,60567
Anesthesia Machine,23689
Ultrasound,73313
ECG Monitor,94152
Dialysis Machine,10820
Defibrillator,8810
ECG Monitor,86089
Anesthesia Machine,42130
Patient Monitor,3954
Ventilator,39735
Anesthesia Machine,70561
CT Scanner,1223
Dialysis Machine,63972
Ultrasound,39486
Infusion Pump,80748
Defibrillator,99453
MRI Scanner,65995
Defibrillator,40578
ECG Monitor,4253
ECG Monitor,55490
CT Scanner,12811
Ultrasound,63874
ECG Monitor,89814
Ultrasound,63102
X-Ray Machine,37824
Infusion Pump,26374
Anesthesia Machine,64210
